Date,Recorded at,Scheduled for,Amount,Activity,Pending,Raw description,Description,Category folder,Category,Street address,City,State,Zip,Latitude,Longitude,Memo
2018/06/01,,,0.01,Interest credit,false,IOD INTEREST PAID,Interest Credit,Income,Interest,,,,,,,
2018/06/01,,,-49.95,Signature purchase,false,CPP INC/ MBTIONLINE,Cpp Inc Mbtionline,Uncategorized,Unknown,,,,,,,
2018/05/31,,,-5.00,Signature purchase,false,CITY OF GRAND RAPIDSMIP,City Parking Ramp,Transportation,Parking & Tolls,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/31,,,-14.00,Signature purchase,false,PEPPINOS GRILL PIZZERI,Peppinos,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/31,,,-6.12,Signature purchase,false,MCDONALD'S M6183 OF MI,McDonald's,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/31,,,-5.75,Signature purchase,false,SQ *FERRIS COFFEE & NUT,Ferris Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49504,42.96336,-85.66809,
2018/05/31,,,-34.43,Protected account transfer,false,Protected Goal Account Transfer,Protected Goal Account Transfer,Financial,Money Transfers,,,,,,,
2018/05/31,,,949.06,Protected account transfer,false,Protected Goal Account Transfer,Protected Goal Account Transfer,Financial,Money Transfers,,,,,,,
2018/05/30,,,-12.00,Signature purchase,false,CITY OF GRAND RAPIDSMIP,City Parking Ramp,Transportation,Parking & Tolls,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/30,,,-5.75,Signature purchase,false,SQ *FERRIS COFFEE & NU,Ferris Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49504,42.96336,-85.66809,
2018/05/30,,,-5.75,Signature purchase,false,SQ *FERRIS COFFEE & NU,Ferris Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/30,,,-9.51,Signature purchase,false,SH HOSP FOOD 25 OTTAWA,Spectrum Health,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/30,,,-3.99,Signature purchase,false,GOOGLE *Grailr LLC,Grailr,Technology,Online Services,,,,,,,
2018/05/30,,,-11.94,Signature purchase,false,Grand Central Market De,Grand Central Market,Food & Drink,Alcohol & Bars,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/30,,,-40.84,Signature purchase,false,BIG O CAFE,Big O' Cafe,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/29,,,-0.45,Fee,false,"",International Transaction Fee,Uncategorized,Unknown,,,,,,,
2018/05/29,,,-6.35,Signature purchase,false,32 MARKET,Spectrum Health,Food & Drink,Restaurants,32 MARKET,River Falls,WI,54022,44.86136,-92.62381,
2018/05/29,,,-17.25,Signature purchase,false,HOPCAT,Hopcat,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/29,,,-32.74,Protected account transfer,false,Protected Goal Account Transfer,Protected Goal Account Transfer,Financial,Money Transfers,,,,,,,
2018/05/29,,,-3.29,Signature purchase,false,SH HOSP FOOD 25 OTTAWA,Spectrum Health,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/29,,,-5.40,Signature purchase,false,LUCYS CAFE,Lucys Cafe,Food & Drink,Restaurants,,Grand Rapids,MI,49505,42.96336,-85.66809,
2018/05/29,,,-12.99,Pin purchase,false,GOOGLE *Google Play,Google Play Movies,Culture,Movies,1600 Amphitheatre Parkw,Mountain View,CA,"",37.29119,-121.89304,
2018/05/28,,,-20.82,Pin purchase,false,WENDY'S - #28,Wendy's,Food & Drink,Restaurants,3922 LAKE MICHIGAN DR N,Grand Rapids,MI,"",42.96695,-85.62612,
2018/05/28,,,-9.54,Signature purchase,false,STARBUCKS STORE 10379,Starbucks,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49546,42.9278,-85.54582,
2018/05/28,,,-32.74,Protected account transfer,false,Protected Goal Account Transfer,Protected Goal Account Transfer,Financial,Money Transfers,,,,,,,
2018/05/27,,,-3.79,Signature purchase,false,MCDONALD'S F11505,McDonald's,Food & Drink,Restaurants,,Grand Rapids,MI,49508,42.87666,-85.62856,
2018/05/27,,,-3.00,Signature purchase,false,SQ *LANTERN COFFEE BAR,Lantern Coffee Bar,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49503,,,
2018/05/27,,,-4.80,Signature purchase,false,SQ *LANTERN COFFEE BAR,Lantern Coffee Bar,Food & Drink,Coffee & Tea,"",Grand Rapids,MI,49503,,,
2018/05/27,,,-4.85,Signature purchase,false,MCDONALD'S M6183 OF MI,McDonald's,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/27,,,-32.74,Protected account transfer,false,Protected Goal Account Transfer,Protected Goal Account Transfer,Financial,Money Transfers,,,,,,,
2018/05/27,,,-20.00,Signature purchase,false,7 MONKS TAPROOM,7 Monks Taproom,Food & Drink,Restaurants,7 MONKS TAPROOM,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/26,,,-3.98,Signature purchase,false,STARBUCKS STORE 02521,Starbucks,Food & Drink,Coffee & Tea,,East Grand Rapids,MI,49506,42.94681,-85.60849,
2018/05/26,,,-3.45,Signature purchase,false,STARBUCKS STORE 02521,Starbucks,Food & Drink,Coffee & Tea,,East Grand Rapids,MI,49506,42.94681,-85.60849,
2018/05/26,,,-9.95,Signature purchase,false,"MOVIEPASS, INC",Moviepass,Technology,Online Services,"",New York,NY,10012,,,
2018/05/26,,,-32.74,Protected account transfer,false,Protected Goal Account Transfer,Protected Goal Account Transfer,Financial,Money Transfers,,,,,,,
2018/05/26,,,-47.99,Signature purchase,false,GOOGLE *NordVPN,NordVPN,Technology,Online Services,,,,,,,
2018/05/26,,,-45.00,Signature purchase,false,SOUNDIIZ,Soundiiz,Technology,Software,,,,,,,
2018/05/25,,,-0.32,Fee,false,"",International Transaction Fee,Uncategorized,Unknown,,,,,,,
2018/05/25,,,-17.25,Signature purchase,false,THE MITTEN BREWING COMP,The Mitten Brewing Company,Food & Drink,Restaurants,,Grand Rapids,MI,49504,42.96336,-85.66809,
2018/05/25,,,-45.00,Signature purchase,false,BRINDLE AND BLONDE-SYDN,Brindle and Blonde,Personal,Hair,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/25,,,-5.75,Signature purchase,false,SQ *FERRIS COFFEE & NUT,Ferris Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49504,42.96336,-85.66809,
2018/05/25,,,-10.00,Signature purchase,false,CITY OF GRAND RAPIDSMIP,City Parking Ramp,Transportation,Parking & Tolls,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/25,,,-14.16,Signature purchase,false,PANERA BREAD #203738 E,Panera Bread,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/25,,,-5.38,Signature purchase,false,SH HOSP FOOD 25 OTTAWA,Spectrum Health,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/25,,,-32.74,Protected account transfer,false,Protected Goal Account Transfer,Protected Goal Account Transfer,Financial,Money Transfers,,,,,,,
2018/05/24,,,-200.00,Bill payment,false,Payment to Auto Insurance,Payment to Auto Insurance,Transportation,Auto Insurance,,,,,,,Auto Insurance Payment
2018/05/24,,,-500.00,Bill payment,false,Payment to Debt,Payment to Debt,Financial,Money Transfers,,,,,,,Debt 
2018/05/24,,,-60.00,Signature purchase,false,SPECTRUM HEALTH SYSTEM,Spectrum Health,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/24,,,-30.00,Signature purchase,false,SPECTRUM HEALTH KIOSK,Spectrum Health,Health & Medical,Doctor,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/24,,,-32.74,Protected account transfer,false,Protected Goal Account Transfer,Protected Goal Account Transfer,Financial,Money Transfers,,,,,,,
2018/05/23,,,-29.99,Signature purchase,false,GOOGLE *Google Play,Google Play Movies,Culture,Movies,,,,,,,
2018/05/23,,,-5.00,Signature purchase,false,SQ *MADCAP MONROE GOSQ.,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/23,,,-35.00,Signature purchase,false,GOOGLE *YouTube TV,YouTube Tv,Technology,Online Services,,,,,,,
2018/05/23,,,-5.00,Signature purchase,false,SQ *MADCAP MONROE GOSQ.,Madcap Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/23,,,-5.75,Signature purchase,false,SQ *FERRIS COFFEE & NU,Ferris Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/23,,,-18.52,Signature purchase,false,Soho Sushi - Grand Rapi,Soho Sushi,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/23,,,95.00,ACH,false,Transfer from Chase - Savings 072000326,Transfer from Chase Savings,Income,Other Income,,,,,,,
2018/05/23,,,-31.69,Signature purchase,false,EUROSTEP COMMERCE SRL,Moleskine,Office,Office Supplies,,,,,,,
2018/05/23,,,-32.74,Protected account transfer,false,Protected Goal Account Transfer,Protected Goal Account Transfer,Financial,Money Transfers,,,,,,,
2018/05/22,,,-6.35,Signature purchase,false,32 MARKET,Spectrum Health,Food & Drink,Restaurants,32 MARKET,River Falls,WI,54022,44.86136,-92.62381,
2018/05/22,,,-6.35,Signature purchase,false,32 MARKET,Spectrum Health,Food & Drink,Restaurants,32 MARKET,River Falls,WI,54022,44.86136,-92.62381,
2018/05/22,,,-5.29,Signature purchase,false,LUCYS CAFE,Lucys Cafe,Food & Drink,Restaurants,,Grand Rapids,MI,49505,42.96336,-85.66809,
2018/05/22,,,-32.74,Protected account transfer,false,Protected Goal Account Transfer,Protected Goal Account Transfer,Financial,Money Transfers,,,,,,,
2018/05/21,,,-5.75,Signature purchase,false,SQ *FERRIS COFFEE & NUT,Ferris Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49504,42.96336,-85.66809,
2018/05/21,,,-5.75,Signature purchase,false,SQ *FERRIS COFFEE & NUT,Ferris Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49504,42.96336,-85.66809,
2018/05/21,,,15.00,Signature credit,false,CELEBRATION CINEMA GRN,Celebration Cinema,Culture,Movies,,,,,,,
2018/05/21,,,-14.99,Pin purchase,false,GOOGLE *HBO Dig Sv Inc,HBO Now,Technology,Online Services,1600 Amphitheatre Parkw,Mountain View,CA,"",37.29119,-121.89304,
2018/05/21,,,-32.74,Protected account transfer,false,Protected Goal Account Transfer,Protected Goal Account Transfer,Financial,Money Transfers,,,,,,,
2018/05/21,,,-208.80,ACH,false,DEBIT FOR  GREAT LAKES      STUDENT LN  CO REF- 0000,Great Lakes Student Loans,Education,Student Loans,,,,,,,
2018/05/21,,,-365.00,ACH,false,DEBIT FOR  VENMO            PAYMENT     CO REF- 1087112691,Venmo Payment,Financial,Money Transfers,,,,,,,
2018/05/20,,,-22.11,Signature purchase,false,CULVER'S OF GRAND,Culver's of Grand,Food & Drink,Restaurants,,Grand Rapids,MI,49546,42.9278,-85.54582,
2018/05/20,,,-11.61,Signature purchase,false,STARBUCKS STORE 10379,Starbucks,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49546,42.9278,-85.54582,
2018/05/20,,,-32.74,Protected account transfer,false,Protected Goal Account Transfer,Protected Goal Account Transfer,Financial,Money Transfers,,,,,,,
2018/05/19,,,-5.50,Signature purchase,false,SQ *LYON STREET CAFE,Lyon Street Cafe,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/19,,,-5.50,Signature purchase,false,SQ *LYON STREET CAFE,Lyon Street Cafe,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/19,,,-4.85,Signature purchase,false,MCDONALD'S M6183 OF MI,McDonald's,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/19,,,-32.74,Protected account transfer,false,Protected Goal Account Transfer,Protected Goal Account Transfer,Financial,Money Transfers,,,,,,,
2018/05/18,,,-19.18,Signature purchase,false,LUCYS CAFE,Lucys Cafe,Food & Drink,Restaurants,,Grand Rapids,MI,49505,42.96336,-85.66809,
2018/05/18,,,-32.74,Protected account transfer,false,Protected Goal Account Transfer,Protected Goal Account Transfer,Financial,Money Transfers,,,,,,,
2018/05/18,,,-21.00,ACH,false,DEBIT FOR  PAYPAL           INST XFER   CO REF- ADAMSOVA,Adam Sova,Financial,Money Transfers,,,,,,,Deadpool 2 (Double Feature)
2018/05/18,,,1863.95,ACH,false,CREDIT FOR SPECTRUM HEALTH  PR PAYMENT  CO REF- 0001-000142628,Spectrum Health,Income,Paycheck,,,,,,,
2018/05/18,,,-11.99,Signature purchase,false,HLU*Hulu 64220107-U,Hulu,Technology,Online Services,,,,,,,
2018/05/18,,,-20.85,Signature purchase,false,Herb & Fire Pizzeria 2,Herb & Fire Pizzeria,Food & Drink,Restaurants,,Grand Rapids,MI,49525,43.0222,-85.61168,
2018/05/17,,,-8.00,Signature purchase,false,OSCAR'S BISTRO,Oscar's Bistro,Food & Drink,Alcohol & Bars,,Grand Rapids,MI,49525,43.0222,-85.61168,
2018/05/17,,,-12.50,Signature purchase,false,OSCAR'S BISTRO,Oscar's Bistro,Food & Drink,Alcohol & Bars,,Grand Rapids,MI,49525,43.0222,-85.61168,
2018/05/17,,,-8.75,Signature purchase,false,CITY OF GRAND RAPIDSMIP,City Parking Ramp,Transportation,Parking & Tolls,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/17,,,-10.69,Signature purchase,false,Soho Sushi - Grand Rapi,Soho Sushi,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/17,,,-5.75,Signature purchase,false,SQ *FERRIS COFFEE & NU,Ferris Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49504,42.96336,-85.66809,
2018/05/17,,,-8.00,Signature purchase,false,NEST LABS,Nest Labs,Technology,Online Services,,Palo Alto,CA,94304,37.39782,-122.16605,Nest Aware
2018/05/16,,,-12.00,Signature purchase,false,CITY OF GRAND RAPIDSMIP,City Parking Ramp,Transportation,Parking & Tolls,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/16,,,-7.30,Signature purchase,false,STELLAS LOUNGE,Stellas Lounge,Food & Drink,Alcohol & Bars,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/16,,,-6.10,Signature purchase,false,32 MARKET,Spectrum Health,Food & Drink,Restaurants,32 MARKET,River Falls,WI,54022,44.86136,-92.62381,
2018/05/16,,,-12.85,Signature purchase,false,BUFFALO WILD WINGS 3610,Buffalo Wild Wings,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/16,,,-4.74,Signature purchase,false,SH HOSP FOOD 25 OTTAWA,Spectrum Health,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/16,,,-0.99,Signature purchase,false,PARKMOBILE REGIS,Parkmobile Registration,Transportation,Parking & Tolls,,Atlanta,GA,30309,33.79406,-84.38525,
2018/05/16,,,-9.99,Signature purchase,false,GOOGLE *Google Music,Google Music,Technology,Online Services,,,,,,,
2018/05/16,,,-25.06,Signature purchase,false,BIG O CAFE,Big O' Cafe,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/15,,,-8.85,Signature purchase,false,32 MARKET,Spectrum Health,Food & Drink,Restaurants,32 MARKET,River Falls,WI,54022,44.86136,-92.62381,
2018/05/15,,,-16.99,Signature purchase,false,HOPCAT,Hopcat,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/15,,,-6.29,Signature purchase,false,LUCYS CAFE,Lucys Cafe,Food & Drink,Restaurants,,Grand Rapids,MI,49505,42.96336,-85.66809,
2018/05/15,,,-13.99,Pin purchase,false,NETFLIX COM,Netflix,Technology,Online Services,,Los Gatos,CA,"",37.19768,-121.96727,
2018/05/15,,,-90.95,Signature purchase,false,GOOGLE *PROJECT FI,GoogleFi,Utilities,Phone,,,,,,,
2018/05/15,,,-16.35,Signature purchase,false,CELEBRATION CINE,Celebration Cinema,Culture,Movies,,Grand Rapids,MI,49525,43.0222,-85.61168,Deadpool 2 (IMAX)
2018/05/14,,,-6.35,Signature purchase,false,32 MARKET,Spectrum Health,Food & Drink,Restaurants,32 MARKET,River Falls,WI,54022,44.86136,-92.62381,
2018/05/14,,,-7.84,Signature purchase,false,SH HOSP FOOD 25 OTTAWA,Spectrum Health,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/14,,,-8.17,Signature purchase,false,SH HOSP FOOD 25 OTTAWA,Spectrum Health,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/13,,,-4.61,Signature purchase,false,STARBUCKS STORE 17354,Starbucks,Food & Drink,Coffee & Tea,,Kentwood,MI,49508,42.88483,-85.59273,
2018/05/13,,,-7.30,Signature purchase,false,STELLAS LOUNGE,Stellas Lounge,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/13,,,-5.00,Signature purchase,false,UBER TECHNOLOGIES INC,Uber,Transportation,Taxis,,San Francisco,CA,94105,37.78923,-122.3957,
2018/05/13,,,-19.99,Signature purchase,false,UBER TECHNOLOGIES INC,Uber,Transportation,Taxis,,San Francisco,CA,94105,37.78923,-122.3957,
2018/05/13,,,-5.00,Signature purchase,false,UBER TECHNOLOGIES INC,Uber,Transportation,Taxis,,San Francisco,CA,94105,37.78923,-122.3957,
2018/05/13,,,-10.70,Signature purchase,false,UBER TECHNOLOGIES INC,Uber,Transportation,Taxis,,San Francisco,CA,94105,37.78923,-122.3957,
2018/05/13,,,-5.00,Signature purchase,false,USA*AMI MUSICBOX,AMI Musicbox,Culture,Random Fun,,Oakbrook Terrace,IL,60181,41.85337,-87.96918,
2018/05/13,,,-13.00,Signature purchase,false,Steel Cat Bar,Steel Cat,Food & Drink,Alcohol & Bars,,Grand Rapids,MI,49504,42.96336,-85.66809,
2018/05/13,,,-11.00,Signature purchase,false,THE BOB,The Bob,Food & Drink,Alcohol & Bars,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/13,,,-5.00,Signature purchase,false,UBER TECHNOLOGIES INC,Uber,Transportation,Taxis,,San Francisco,CA,94105,37.78923,-122.3957,
2018/05/13,,,-10.00,Signature purchase,false,THE BOB,The Bob,Food & Drink,Alcohol & Bars,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/13,,,-7.54,Signature purchase,false,UBER TECHNOLOGIES INC,Uber,Transportation,Taxis,,San Francisco,CA,94105,37.78923,-122.3957,
2018/05/12,,,-9.99,Signature purchase,false,GOOGLE *Google Play,Google Play Movies,Culture,Movies,,,,,,,
2018/05/12,,,-9.99,Pin purchase,false,GOOGLE *Google Play,Google Play Movies,Culture,Movies,1600 Amphitheatre Parkw,Mountain View,CA,"",37.29119,-121.89304,
2018/05/12,,,-9.99,Signature purchase,false,GOOGLE *Google Play,Google Play Movies,Culture,Movies,,,,,,,
2018/05/12,,,-4.85,Signature purchase,false,MCDONALD'S M6183 OF MI,McDonald's,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/12,,,-5.75,Signature purchase,false,SQ *FERRIS COFFEE & NUT,Ferris Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49504,42.96336,-85.66809,
2018/05/12,,,-5.75,Signature purchase,false,SQ *FERRIS COFFEE & NUT,Ferris Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49504,42.96336,-85.66809,
2018/05/12,,,-32.47,Protected account transfer,false,Protected Goal Account Transfer,Protected Goal Account Transfer,Financial,Money Transfers,,,,,,,
2018/05/11,,,-50.00,Signature purchase,false,BRINDLE AND BLONDE-SYDN,Brindle and Blonde,Personal,Hair,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/11,,,-12.00,Signature purchase,false,CITY OF GRAND RAPIDSMIP,City Parking Ramp,Transportation,Parking & Tolls,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/11,,,-13.75,Signature purchase,false,RUSSO'S INT'L MARKET-FU,Russo's,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/11,,,-9.64,Signature purchase,false,AMWAY GRAND PLZ HTL F&B,Starbucks,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/11,,,-32.47,Protected account transfer,false,Protected Goal Account Transfer,Protected Goal Account Transfer,Financial,Money Transfers,,,,,,,
2018/05/10,,,-7.18,Signature purchase,false,MCDONALD'S M2657 OF MI,McDonald's,Food & Drink,Restaurants,,Grand Rapids,MI,49505,42.96336,-85.66809,
2018/05/10,,,-8.41,Signature purchase,false,SQ *DEJA BREW COFFEE BA,Deja Brew Coffee Bar,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49525,43.0222,-85.61168,
2018/05/10,,,-32.47,Protected account transfer,false,Protected Goal Account Transfer,Protected Goal Account Transfer,Financial,Money Transfers,,,,,,,
2018/05/09,,,-32.47,Protected account transfer,false,Protected Goal Account Transfer,Protected Goal Account Transfer,Financial,Money Transfers,,,,,,,
2018/05/08,,,-32.47,Protected account transfer,false,Protected Goal Account Transfer,Protected Goal Account Transfer,Financial,Money Transfers,,,,,,,
2018/05/07,,,-3.85,Signature purchase,false,32 MARKET,Spectrum Health,Food & Drink,Restaurants,32 MARKET,River Falls,WI,54022,44.86136,-92.62381,
2018/05/07,,,-11.07,Signature purchase,false,SH HOSP FOOD 25 OTTAWA,Spectrum Health,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/07,,,-6.87,Signature purchase,false,SH HOSP FOOD 25 OTTAWA,Spectrum Health,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/07,,,-5.29,Signature purchase,false,LUCYS CAFE,Lucys Cafe,Food & Drink,Restaurants,,Grand Rapids,MI,49505,42.96336,-85.66809,
2018/05/07,,,-32.47,Protected account transfer,false,Protected Goal Account Transfer,Protected Goal Account Transfer,Financial,Money Transfers,,,,,,,
2018/05/07,,,-1000.00,ACH,false,DEBIT FOR  CHASE CREDIT CRD EPAY        CO REF- 3550210858,Chase,Financial,Credit Card Payment,,,,,,,
2018/05/07,,,81.96,ACH,false,CREDIT FOR PAYPAL           TRANSFER    CO REF- 4RP22AG9S4C6A,PayPal Transfer,Income,Other Income,,,,,,,
2018/05/07,,,40.00,ACH,false,CREDIT FOR VENMO            CASHOUT     CO REF- 1059476199,Venmo Cashout,Income,Other Income,,,,,,,
2018/05/06,,,-4.61,Signature purchase,false,STARBUCKS STORE 02661,Starbucks,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49525,43.0222,-85.61168,
2018/05/06,,,-32.47,Protected account transfer,false,Protected Goal Account Transfer,Protected Goal Account Transfer,Financial,Money Transfers,,,,,,,
2018/05/05,,,-10.97,Pin purchase,false,CIRCLE K # 6207,Circle K,Food & Drink,Snacks,514 MICHIGAN ST NE,Grand Rapids,MI,"",,,
2018/05/05,,,-5.50,Signature purchase,false,SQ *LYON STREET CAFE,Lyon Street Cafe,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/05,,,-3.37,Signature purchase,false,MCDONALD'S M6183 OF MI,McDonald's,Food & Drink,Restaurants,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/05,,,-32.47,Protected account transfer,false,Protected Goal Account Transfer,Protected Goal Account Transfer,Financial,Money Transfers,,,,,,,
2018/05/04,,,-6.46,Signature purchase,false,BIGGBY COFFEE 492,Biggby Coffee,Food & Drink,Coffee & Tea,,Grand Rapids,MI,49503,42.96336,-85.66809,
2018/05/04,,,-3.95,Signature purchase,false,GR PARKING METERS,City Parking Meter,Transportation,Parking & Tolls,,Grand Rapids,MI,49503,42.96336,-85.66809,
